,latitude_ERA,longitude_ERA,MODIS_LST,V15_prediction,V20_prediction,V20X_prediction,V15X_prediction,V15_error,V20_error,V20X_error,V15X_error,delta,deltaX,deltaX15,values,step,surface,latitude,longitude,change_in_cl,V15_cl,V20_cl,percentage_change_in_cl,heightAboveGround,change_in_si10,V15_si10,V20_si10,percentage_change_in_si10,change_in_cvh,V15_cvh,V20_cvh,percentage_change_in_cvh,change_in_cvl,V15_cvl,V20_cvl,percentage_change_in_cvl,change_in_lsm,V15_lsm,V20_lsm,percentage_change_in_lsm,change_in_dl,V15_dl,V20_dl,percentage_change_in_dl,cl_change_is_significant,si10_change_is_significant,cvh_change_is_significant,cvl_change_is_significant,lsm_change_is_significant,dl_change_is_significant,bitstring
573,-69.27395854649907,39.75,258.20236,259.0251,259.3889,256.98264,258.79544,5.1386414,5.016692,5.476604,4.7605405,-0.121949196,0.33796263,-0.37810087,523611,0 days,0.0,-69.27395854649907,39.75,0.000579834,0.0,0.000579834,inf,10.0,0.43429565,0.031311035,0.4656067,13.87037,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.04339063,0.52408373,0.4806931,-0.08279332,53.10254,25.0,78.10254,2.1241016,False,True,False,False,False,True,000101
722,-69.27395854649907,157.5,253.17778,251.97914,251.68925,250.09459,252.01103,5.11512,5.3602395,5.945284,5.171933,0.24511957,0.83016396,0.05681324,523768,0 days,0.0,-69.27395854649907,157.5,0.00036656857,0.0,0.00036656857,inf,10.0,0.37149048,0.4888916,0.8603821,0.75986266,0.0,0.0,0.0,,0.0,0.0,0.0,,0.030727863,0.8301861,0.860914,0.03701322,75.02246,25.0,100.02246,3.0008984,False,True,False,False,False,True,000101
723,-69.27395854649907,158.25,252.80682,250.74695,249.6745,250.08653,250.225,5.28508,5.931246,5.5224237,5.4491167,0.64616585,0.23734379,0.16403675,523769,0 days,0.0,-69.27395854649907,158.25,0.000121712685,0.0,0.000121712685,inf,10.0,0.19006348,0.3866272,0.5766907,0.49159366,0.0,0.0,0.0,,0.0,0.0,0.0,,0.006554842,0.5643134,0.57086825,0.011615605,109.53125,25.0,134.53125,4.38125,False,True,False,False,False,True,000101
726,-68.99292877646779,-71.25,255.63727,256.66367,258.31882,255.6374,256.89624,5.780796,5.7462764,5.8451095,5.6265826,-0.034519672,0.06431341,-0.15421343,523463,0 days,0.0,-68.99292877646779,-71.25,0.0,0.0,0.0,,10.0,0.23675537,0.7624512,0.99920654,0.31051874,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.007105589,0.99779785,0.99069226,-0.007121271,38.489258,25.0,63.489258,1.5395703,False,True,False,False,False,True,000101
727,-68.99292877646779,-70.5,254.60004,255.53195,257.07825,255.23363,256.3207,6.3716,6.294952,6.194699,6.2632494,-0.076648235,-0.17690134,-0.108350754,523464,0 days,0.0,-68.99292877646779,-70.5,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.069610596,0.9303894,1.0,0.074818775,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00011086464,0.99904215,0.9989313,-0.000110970934,3.7539062,25.0,28.753906,0.15015624,False,False,False,False,False,True,000100
728,-68.99292877646779,-69.75,256.9277,262.62207,260.30182,260.95752,259.76282,6.8048267,5.186376,5.5246596,4.869579,-1.6184506,-1.2801671,-1.9352479,523465,0 days,0.0,-68.99292877646779,-69.75,0.00016784668,0.0,0.00016784668,inf,10.0,0.020599365,0.03012085,0.050720215,0.6838906,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0036526918,0.045854926,0.049507618,0.07965757,308.33398,386.20117,694.53516,0.7983766,False,False,False,False,False,True,000100
730,-68.99292877646779,-66.75,255.27646,257.4343,258.0348,255.52971,257.2361,6.6968884,6.967006,7.1526036,7.007365,0.27011776,0.45571518,0.31047678,523469,0 days,0.0,-68.99292877646779,-66.75,0.0007534027,0.0,0.0007534027,inf,10.0,0.30081177,0.68130493,0.9821167,0.44152296,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.030074596,0.99994993,0.96987534,-0.030076101,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
731,-68.99292877646779,-66.0,251.17859,250.85008,251.63847,250.55014,251.03856,6.297701,6.2546716,6.3125353,6.335184,-0.04302931,0.014834404,0.037483215,523470,0 days,0.0,-68.99292877646779,-66.0,0.0,0.0,0.0,,10.0,0.20394897,0.796051,1.0,0.25620088,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
732,-68.99292877646779,-65.25,251.20374,251.88913,251.21014,250.78912,250.16605,5.5582175,5.912553,6.0295205,6.4150653,0.3543353,0.471303,0.85684776,523471,0 days,0.0,-68.99292877646779,-65.25,0.0,0.0,0.0,,10.0,0.21029663,0.78970337,1.0,0.26629826,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
733,-68.99292877646779,-64.5,251.48967,254.10081,253.40944,251.64703,252.35756,6.21581,6.3618655,6.598256,6.506646,0.1460557,0.3824463,0.29083633,523472,0 days,0.0,-68.99292877646779,-64.5,0.0,0.0,0.0,,10.0,0.20266724,0.79733276,1.0,0.2541815,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
734,-68.99292877646779,-63.75,251.97343,254.8532,256.23657,254.05775,255.1087,6.449733,6.5668583,6.3710046,6.3408923,0.11712551,-0.0787282,-0.108840466,523473,0 days,0.0,-68.99292877646779,-63.75,0.0,0.0,0.0,,10.0,0.20620728,0.7937927,1.0,0.2597747,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0001283884,0.9998716,1.0,0.00012840489,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
735,-68.99292877646779,-63.0,252.6611,254.17392,253.53781,252.65654,253.56186,5.7625117,6.1766567,6.1402535,5.9857287,0.414145,0.3777418,0.22321701,523474,0 days,0.0,-68.99292877646779,-63.0,0.0,0.0,0.0,,10.0,0.0043640137,0.995636,1.0,0.0043831416,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
737,-68.99292877646779,33.0,253.93094,257.46375,256.17075,251.4209,257.17368,5.213457,5.1191745,5.9101853,4.796788,-0.09428263,0.6967282,-0.4166689,523122,0 days,0.0,-68.99292877646779,33.0,0.0,0.0,0.0,,10.0,0.74884033,0.25115967,1.0,2.981531,0.0,0.0,0.0,,0.0,0.0,0.0,,0.000113487244,0.9998865,1.0,0.00011350012,-14.009766,25.0,10.990234,-0.56039065,False,True,False,False,False,True,000101
781,-68.99292877646779,78.0,254.9544,255.2639,256.65137,255.15598,257.21707,5.1601954,5.1373425,5.280865,5.1844306,-0.022852898,0.12066984,0.024235249,523182,0 days,0.0,-68.99292877646779,78.0,0.00012207031,0.0,0.00012207031,inf,10.0,0.42282104,0.2897339,0.71255493,1.4593427,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0007517338,0.70918036,0.7084286,-0.0010600036,-2.4101562,25.0,22.589844,-0.09640625,False,True,False,False,False,False,000001
885,-68.99292877646779,156.0,250.80324,254.77638,249.62317,252.61676,254.15819,5.545381,4.6331935,4.6621337,4.911306,-0.9121876,-0.8832474,-0.63407516,523286,0 days,0.0,-68.99292877646779,156.0,0.0,0.0,0.0,,10.0,0.13150024,0.54745483,0.6789551,0.2402029,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17955148,0.40425324,0.5838047,0.44415593,-18.904297,145.80371,126.899414,-0.1296558,False,True,False,False,True,True,000111
886,-68.71189898941257,-71.11111111111109,260.01276,263.08292,262.70157,262.23438,262.2098,5.323625,4.8892827,5.0351043,5.133784,-0.43434238,-0.2885208,-0.18984127,522982,0 days,0.0,-68.71189898941257,-71.11111111111109,0.0,0.0,0.0,,10.0,0.007446289,0.0008239746,0.008270264,9.037037,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0009534359,0.011474609,0.0105211735,-0.083090924,45.964844,123.19629,169.16113,0.37310252,False,False,False,False,False,True,000100
887,-68.71189898941257,-70.37037037037038,259.0411,262.52072,261.72894,261.54797,260.46848,5.4655757,5.171479,5.193297,5.1881194,-0.29409647,-0.2722788,-0.27745628,522983,0 days,0.0,-68.71189898941257,-70.37037037037038,0.0,0.0,0.0,,10.0,0.0501709,0.036102295,0.08627319,1.3896872,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.002599597,0.09228063,0.08968103,-0.028170561,-94.2959,331.51465,237.21875,-0.28443962,False,False,False,False,False,True,000100
888,-68.71189898941257,-67.40740740740739,257.6395,261.8948,261.34277,260.80496,259.63022,5.9375367,5.604697,5.637145,5.1554165,-0.3328395,-0.30039167,-0.7821202,522987,0 days,0.0,-68.71189898941257,-67.40740740740739,0.0,0.0,0.0,,10.0,0.012390137,0.063964844,0.07635498,0.1937023,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0009326935,0.0931406,0.09220791,-0.0100138225,-23.683594,165.18848,141.50488,-0.14337316,False,False,False,False,False,True,000100
889,-68.71189898941257,-66.66666666666669,253.35924,254.51129,254.88503,253.86479,255.28227,6.961488,7.108526,6.8829737,6.794276,0.14703846,-0.0785141,-0.16721153,522988,0 days,0.0,-68.71189898941257,-66.66666666666669,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.2935791,0.67922974,0.97280884,0.43222356,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0011293888,0.9632524,0.9643818,0.0011724744,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
890,-68.71189898941257,-65.92592592592592,251.63939,251.55801,252.17302,251.68427,251.26674,7.162764,7.048009,7.0762806,7.2808094,-0.11475515,-0.08648348,0.11804533,522989,0 days,0.0,-68.71189898941257,-65.92592592592592,0.0,0.0,0.0,,10.0,0.13397217,0.86602783,1.0,0.1546973,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
891,-68.71189898941257,-65.18518518518516,252.06258,254.10025,255.62946,253.82138,254.9447,7.0438004,6.9302425,6.8993745,6.8087873,-0.113557816,-0.14442587,-0.23501301,522990,0 days,0.0,-68.71189898941257,-65.18518518518516,0.0,0.0,0.0,,10.0,0.13394165,0.86605835,1.0,0.15465662,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
892,-68.71189898941257,-64.44444444444446,251.37576,254.31978,254.87733,253.4985,254.8489,6.972387,6.9368215,6.978118,7.0342712,-0.035565376,0.005731106,0.061884403,522991,0 days,0.0,-68.71189898941257,-64.44444444444446,0.0,0.0,0.0,,10.0,0.1237793,0.8762207,1.0,0.14126498,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
893,-68.71189898941257,-63.703703703703695,252.53207,253.83937,254.2372,252.89517,253.73259,5.779151,5.8374605,5.9862785,5.9270906,0.058309555,0.20712757,0.14793968,522992,0 days,0.0,-68.71189898941257,-63.703703703703695,0.0,0.0,0.0,,10.0,0.08377075,0.91622925,1.0,0.091429904,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
894,-68.71189898941257,-62.96296296296299,254.06374,253.75446,252.65506,252.00664,253.01149,5.3690696,6.3751755,6.480383,5.7688694,1.0061059,1.1113133,0.39979982,522993,0 days,0.0,-68.71189898941257,-62.96296296296299,0.0,0.0,0.0,,10.0,0.010253906,0.9897461,1.0,0.0103601385,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
941,-68.71189898941257,77.77777777777777,258.7994,258.63977,257.4983,257.8043,257.6723,5.3097677,5.736775,5.366745,5.64122,0.4270072,0.056977272,0.33145237,522697,0 days,0.0,-68.71189898941257,77.77777777777777,7.557869e-05,0.0,7.557869e-05,inf,10.0,0.17041016,0.0009460449,0.1713562,180.12903,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.090078115,0.25159776,0.16151965,-0.3580243,-43.554688,234.61133,191.05664,-0.18564615,False,True,False,False,False,True,000101
942,-68.71189898941257,78.51851851851853,254.84462,256.97034,259.5302,255.75706,258.57126,5.1204453,5.928666,5.6614623,5.4739456,0.80822086,0.54101706,0.35350037,522698,0 days,0.0,-68.71189898941257,78.51851851851853,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.69421387,0.2048645,0.89907837,3.388649,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.096239924,0.9995911,0.9033512,-0.09627929,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1045,-68.71189898941257,154.81481481481478,251.53976,253.98381,254.7247,252.61855,253.27242,5.4218936,5.06807,4.4001646,4.762986,-0.35382366,-1.021729,-0.6589074,522801,0 days,0.0,-68.71189898941257,154.81481481481478,0.00032913685,0.0,0.00032913685,inf,10.0,0.37976074,0.3397827,0.71954346,1.1176577,0.0,0.0,0.0,,0.0,0.0,0.0,,0.044036508,0.6779648,0.7220013,0.064953975,99.666016,25.0,124.666016,3.9866407,False,True,False,False,False,True,000101
1046,-68.43086918599992,-66.95999999999998,255.05281,257.10242,258.1801,257.6361,257.29285,7.0878572,7.3184733,6.7439833,7.050017,0.2306161,-0.34387398,-0.037840366,522499,0 days,0.0,-68.43086918599992,-66.95999999999998,0.00010681152,0.0,0.00010681152,inf,10.0,0.22909546,0.44006348,0.66915894,0.5205964,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0026527643,0.6463269,0.64367414,-0.0041043693,34.208008,25.0,59.208008,1.3683203,False,True,False,False,False,True,000101
1047,-68.43086918599992,-66.24000000000001,252.12495,251.9967,252.14078,251.80002,251.73752,6.9338617,6.913065,6.878795,7.0619392,-0.020796776,-0.055066586,0.1280775,522500,0 days,0.0,-68.43086918599992,-66.24000000000001,0.0,0.0,0.0,,10.0,0.2803955,0.7196045,1.0,0.38965225,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1048,-68.43086918599992,-65.51999999999998,252.29517,253.79727,254.40807,253.6232,254.03409,6.43468,6.1566024,6.3833685,6.207356,-0.2780776,-0.051311493,-0.22732401,522501,0 days,0.0,-68.43086918599992,-65.51999999999998,0.0,0.0,0.0,,10.0,0.24942017,0.75057983,1.0,0.33230332,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0517578e-05,0.9999695,1.0,3.051851e-05,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1049,-68.43086918599992,-64.80000000000001,251.79735,254.25607,254.89615,253.27194,254.37749,6.278411,6.4491744,6.3250294,6.551659,0.1707635,0.04661846,0.2732482,522502,0 days,0.0,-68.43086918599992,-64.80000000000001,0.0,0.0,0.0,,10.0,0.021148682,0.9788513,1.0,0.021605613,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1050,-68.43086918599992,-64.07999999999998,252.47441,253.78043,253.04008,252.60149,253.45961,5.2693954,5.695202,5.590219,5.568253,0.42580652,0.32082367,0.2988577,522503,0 days,0.0,-68.43086918599992,-64.07999999999998,0.0,0.0,0.0,,10.0,0.0017700195,0.99823,1.0,0.0017731581,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1051,-68.43086918599992,-63.360000000000014,253.30095,254.05243,253.38744,252.76833,253.15417,5.3315997,6.1094737,5.6673837,5.6036854,0.777874,0.33578396,0.27208567,522504,0 days,0.0,-68.43086918599992,-63.360000000000014,0.0,0.0,0.0,,10.0,0.024871826,0.9751282,1.0,0.025506211,0.0,0.0,0.0,,0.0,0.0,0.0,,0.00020062923,0.9997994,1.0,0.0002006695,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1052,-68.43086918599992,-62.639999999999986,253.4592,254.07019,252.8709,252.25124,252.78096,5.671767,6.5455856,6.6641374,6.014924,0.8738184,0.9923701,0.3431568,522505,0 days,0.0,-68.43086918599992,-62.639999999999986,0.0,0.0,0.0,,10.0,0.006378174,0.9936218,1.0,0.006419116,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0009224415,0.99907756,1.0,0.0009232932,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1194,-68.43086918599992,150.48000000000002,253.68135,251.17836,253.09077,250.89525,250.80206,5.3804274,4.352658,5.250627,5.46498,-1.0277696,-0.12980032,0.084552765,522301,0 days,0.0,-68.43086918599992,150.48000000000002,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,-0.043670654,0.59542847,0.5517578,-0.07334324,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.102422714,0.6118883,0.5094656,-0.16738793,147.28125,25.0,172.28125,5.89125,False,False,False,False,True,True,000110
1196,-68.43086918599992,153.36,252.80504,250.26735,251.05173,252.13174,252.00072,5.117322,5.065234,4.6266575,4.573448,-0.052087784,-0.49066448,-0.5438738,522305,0 days,0.0,-68.43086918599992,153.36,0.0001667738,0.0,0.0001667738,inf,10.0,0.34951782,0.45788574,0.80740356,0.7633298,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3471427,0.4560845,0.8032272,0.76113683,-114.3457,244.63281,130.28711,-0.4674177,False,True,False,False,True,True,000111
1199,-68.14983936686214,-66.95999999999998,254.96414,257.3672,258.30463,257.64423,257.66052,6.9374633,6.980027,6.4125004,6.754276,0.042563915,-0.5249629,-0.18318748,521999,0 days,0.0,-68.14983936686214,-66.95999999999998,0.00022304058,0.0,0.00022304058,inf,10.0,0.23336792,0.33261108,0.565979,0.701624,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.010335565,0.57304764,0.5627121,-0.018036135,24.325195,25.0,49.325195,0.9730078,False,True,False,False,False,True,000101
1200,-68.14983936686214,-66.24000000000001,251.72661,251.38712,252.26901,251.81033,251.8266,7.011226,6.735714,6.6701856,7.009718,-0.27551222,-0.3410406,-0.0015082359,522000,0 days,0.0,-68.14983936686214,-66.24000000000001,1.3589859e-05,0.0,1.3589859e-05,inf,10.0,0.14407349,0.855896,0.9999695,0.1683306,0.0,0.0,0.0,,0.0,0.0,0.0,,-3.4213066e-05,0.9997841,0.9997499,-3.4220455e-05,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1201,-68.14983936686214,-65.51999999999998,252.362,254.8473,256.40512,254.80434,255.10916,6.9777026,6.9754777,6.855831,6.811882,-0.0022249222,-0.12187147,-0.1658206,522001,0 days,0.0,-68.14983936686214,-65.51999999999998,0.0,0.0,0.0,,10.0,0.16375732,0.8362427,1.0,0.19582511,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1202,-68.14983936686214,-64.80000000000001,252.11586,254.40106,255.29735,254.0485,254.61464,6.4861207,6.5140657,6.4560375,6.6290274,0.027945042,-0.03008318,0.14290667,522002,0 days,0.0,-68.14983936686214,-64.80000000000001,0.0,0.0,0.0,,10.0,0.065582275,0.9344177,1.0,0.07018518,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1340,-67.8688095325994,-69.12,259.96655,262.87347,262.58112,262.27496,262.46542,5.172258,5.026451,4.9469075,4.8065395,-0.14580679,-0.22535038,-0.36571836,521496,0 days,0.0,-67.8688095325994,-69.12,0.0,0.0,0.0,,10.0,0.001739502,0.00088500977,0.0026245117,1.9655173,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.000824213,0.005645275,0.004821062,-0.1460005,38.208984,173.23926,211.44824,0.22055615,False,False,False,False,False,True,000100
1342,-67.8688095325994,-67.68,257.58212,262.4285,261.28635,260.95944,260.36942,5.7592306,5.918385,5.819094,5.431481,0.15915442,0.059863567,-0.32774973,521498,0 days,0.0,-67.8688095325994,-67.68,0.0011433363,0.0,0.0011433363,inf,10.0,0.04309082,0.030822754,0.073913574,1.3980198,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.01667583,0.08566296,0.06898713,-0.19466792,30.733398,194.73828,225.47168,0.15781899,False,False,False,False,False,True,000100
1343,-67.8688095325994,-66.95999999999998,256.6622,256.92975,257.24063,256.87756,257.69946,7.286673,7.321373,6.742722,6.8739624,0.034699917,-0.54395103,-0.41271067,521499,0 days,0.0,-67.8688095325994,-66.95999999999998,0.001201272,0.0,0.001201272,inf,10.0,0.29663086,0.30108643,0.5977173,0.9852017,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.07728207,0.647946,0.5706639,-0.119272396,4.392578,25.0,29.392578,0.17570312,False,True,False,False,False,True,000101
1344,-67.8688095325994,-66.24000000000001,252.19527,252.84195,252.87743,251.22887,251.64622,6.784196,6.668776,7.1119,7.2126727,-0.115419865,0.32770395,0.4284768,521500,0 days,0.0,-67.8688095325994,-66.24000000000001,0.0,0.0,0.0,,10.0,0.15692139,0.8430786,1.0,0.186129,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1345,-67.8688095325994,-65.51999999999998,252.81111,255.18056,256.4804,254.44142,256.01163,6.662895,6.5785255,6.523826,6.4643135,-0.08436966,-0.13906908,-0.1985817,521501,0 days,0.0,-67.8688095325994,-65.51999999999998,0.0,0.0,0.0,,10.0,0.05130005,0.94869995,1.0,0.05407405,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1348,-67.8688095325994,44.639999999999986,257.72583,256.0036,256.10974,254.86928,257.5948,5.385065,5.4914746,6.23567,5.0380383,0.10640955,0.850605,-0.34702682,521154,0 days,0.0,-67.8688095325994,44.639999999999986,0.00017559528,0.0,0.00017559528,inf,10.0,0.26800537,0.32543945,0.5934448,0.8235184,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.06399834,0.629475,0.56547666,-0.10166939,78.399414,25.0,103.399414,3.1359766,False,True,False,False,False,True,000101
1354,-67.8688095325994,48.96000000000001,254.76082,253.79488,253.78064,253.02374,252.7314,5.483097,5.767149,5.7923484,6.321004,0.2840519,0.3092513,0.83790684,521160,0 days,0.0,-67.8688095325994,48.96000000000001,0.0,0.0,0.0,,10.0,0.366333,0.633667,1.0,0.578116,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1473,-67.8688095325994,144.0,250.24889,254.84752,254.3158,252.07295,253.12396,5.3069777,5.3446336,4.3192263,4.6090083,0.03765583,-0.9877515,-0.69796944,521292,0 days,0.0,-67.8688095325994,144.0,0.0,0.0,0.0,,10.0,0.20666504,0.79333496,1.0,0.26050162,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1478,-67.5877796837818,-68.90625,257.80173,259.62402,259.17297,257.00488,260.8466,5.4702454,5.9108405,5.8826113,5.7329903,0.44059515,0.4123659,0.2627449,520994,0 days,0.0,-67.5877796837818,-68.90625,0.0014513731,0.0,0.0014513731,inf,10.0,0.20455933,0.63378906,0.8383484,0.32275617,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.018243909,0.8567804,0.8385365,-0.021293564,6.5742188,25.0,31.574219,0.26296875,False,True,False,False,False,True,000101
1479,-67.5877796837818,-68.203125,257.29602,258.3198,257.35712,257.4851,257.86948,5.3673034,5.6043143,5.5278273,5.4795184,0.23701096,0.16052389,0.11221504,520995,0 days,0.0,-67.5877796837818,-68.203125,0.0031318665,0.0,0.0031318665,inf,10.0,0.084350586,0.2597351,0.3440857,0.3247562,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004528761,0.34197998,0.34650874,0.013242766,57.91504,161.27637,219.1914,0.3591043,False,False,False,False,False,True,000100
1480,-67.5877796837818,-67.5,257.57355,259.34113,260.3223,259.41827,259.3009,6.192991,6.043706,5.8858786,6.017277,-0.14928484,-0.30711222,-0.17571402,520996,0 days,0.0,-67.5877796837818,-67.5,0.004711032,0.0,0.004711032,inf,10.0,0.25338745,0.30187988,0.55526733,0.8393651,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.025884986,0.5695238,0.5436388,-0.045450225,28.838867,25.0,53.838867,1.1535547,False,True,False,False,False,True,000101
1481,-67.5877796837818,-66.796875,256.48676,257.35278,257.63156,257.15616,258.0003,6.972118,7.0497146,6.5609946,6.462083,0.077596664,-0.41112328,-0.51003504,520997,0 days,0.0,-67.5877796837818,-66.796875,0.0004336834,0.0,0.0004336834,inf,10.0,0.46829224,0.2739563,0.74224854,1.7093683,0.0,0.0,0.0,,0.0,0.0,0.0,,0.10999441,0.67963576,0.7896302,0.16184318,47.39453,25.0,72.39453,1.8957813,False,True,False,False,True,True,000111
1482,-67.5877796837818,-66.09375,252.49599,252.03027,252.92766,252.06213,252.6701,7.4332175,7.0963416,7.259962,7.304049,-0.33687592,-0.17325544,-0.12916851,520998,0 days,0.0,-67.5877796837818,-66.09375,0.0,0.0,0.0,,10.0,0.19769287,0.8023071,1.0,0.24640548,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0007984638,0.99920154,1.0,0.0007991019,-15.0,25.0,10.0,-0.6,False,True,False,False,False,True,000101
1483,-67.5877796837818,-65.390625,253.39497,255.29953,256.27637,254.65915,255.80902,6.383532,6.2506127,6.114117,6.1510367,-0.13291931,-0.2694149,-0.23249531,520999,0 days,0.0,-67.5877796837818,-65.390625,0.0,0.0,0.0,,10.0,0.05206299,0.947937,1.0,0.054922413,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1484,-67.5877796837818,-64.6875,253.09213,254.77667,254.2927,253.35938,253.77678,6.039895,5.9551873,6.0339727,6.3304586,-0.08470774,-0.0059223175,0.29056358,521000,0 days,0.0,-67.5877796837818,-64.6875,0.0,0.0,0.0,,10.0,0.050231934,0.94976807,1.0,0.05288863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-15.0,25.0,10.0,-0.6,False,False,False,False,False,True,000100
1489,-67.5877796837818,47.8125,255.05211,255.96185,256.2047,257.0093,257.1154,5.6568623,5.567075,5.0144553,4.8004484,-0.08978748,-0.64240694,-0.85641384,520648,0 days,0.0,-67.5877796837818,47.8125,0.00010859966,0.0,0.00010859966,inf,10.0,0.39004517,0.2572937,0.64733887,1.5159531,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17190576,0.46754766,0.6394534,0.36767536,-47.999023,113.6875,65.68848,-0.42220142,False,True,False,False,True,True,000111
